Customer_ID,Business_Type,Customer_Segment,Industry,State,City,Registration_Date,Registration_Month,Business_Age,Number_of_Employees,Monthly_Revenue_Capped,Risk_Score,Churn_Status,Acquisition_Channel,Is_Moniebook_User,First_Moniebook_Usage_Date,Days_To_Adopt_Moniebook,Moniebook_Usage_Events,Moniebook_Sessions,Total_Transaction_Records,Successful_Transactions,Failed_Transactions,Total_Transaction_Value,Total_Fees,Total_Profit,Products_With_Transactions,Avg_Transaction_Value,Engagement_Days,Total_Logins,Push_Notifications_Opened,Email_Clicks,Support_Tickets,Avg_Satisfaction_Score,Latest_CLV,Latest_Total_Revenue,Latest_Total_Transactions,Latest_Products_Used,Latest_Days_Since_Last_Login
CUST000086,"Limited Liability Company",Micro,"Beauty & Personal Care",Abia,Umuahia,"2024-10-04 00:00:00",2024-10-01,2.40,1,285935.00,88.10,Active,"Field Sales",0,NULL,NULL,0,0,77,69,8,961216.36,4790.89,2538.77,3,12989.41,15,33,3,12,0,6.74,4459.39,2577.68,69,3,25
CUST000087,"Registered Business Name",Medium,FMCG,Enugu,Enugu,"2025-12-06 00:00:00",2025-12-01,1.50,67,5433982.00,25.70,Active,"Trade Fair",0,NULL,NULL,0,0,19,16,3,4475950.61,29268.80,14345.06,3,248663.92,1,13,5,0,0,5.70,24816.95,14345.06,16,3,24
CUST000088,"Sole Proprietorship",Micro,Retail,Oyo,Iseyin,"2025-10-11 00:00:00",2025-10-01,0.40,2,626511.00,40.10,Churned,Referral,0,NULL,NULL,0,0,12,12,0,165519.01,1059.86,493.60,3,15047.18,3,5,0,2,0,6.80,877.39,507.16,12,3,11
CUST000089,"Limited Liability Company",Medium,Retail,Rivers,"Port Harcourt","2025-07-26 00:00:00",2025-07-01,3.20,78,6529453.00,50.60,Active,"Field Sales",0,NULL,NULL,0,0,79,72,7,15941125.02,96232.26,45946.27,5,207027.60,6,47,12,4,0,7.10,100063.68,48811.55,72,5,3
CUST000090,"Sole Proprietorship",Medium,"Food & Restaurant",Rivers,Obio-Akpor,"2024-11-03 00:00:00",2024-11-01,2.40,41,8052950.00,52.60,Active,"Field Sales",0,NULL,NULL,0,0,93,84,9,27864063.00,142367.69,77081.04,4,320276.59,14,146,40,11,5,6.41,153678.51,81311.38,84,4,3
CUST000091,"Registered Business Name",Micro,Agriculture,Edo,"Benin City","2025-02-22 00:00:00",2025-02-01,2.20,4,276142.00,41.90,Active,"Social Media",0,NULL,NULL,0,0,32,32,0,372173.37,2409.62,1285.82,2,12005.59,11,18,2,5,0,6.52,2069.10,1317.90,32,2,39
CUST000092,"Sole Proprietorship",Small,Wholesale,Lagos,Lekki,"2025-11-04 00:00:00",2025-11-01,4.30,16,1195196.00,61.70,Active,"Trade Fair",0,NULL,NULL,0,0,10,9,1,317485.38,2182.68,1183.15,2,31748.54,2,16,4,2,0,6.85,1857.55,1183.15,9,2,10
CUST000093,"Sole Proprietorship",Micro,Retail,Lagos,Mushin,"2024-03-28 00:00:00",2024-03-01,3.80,1,1433271.00,39.50,Churned,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,5,2,0,0,4.90,0.00,NULL,0,0,595
CUST000094,"Sole Proprietorship",Micro,Agriculture,Kwara,Ilorin,"2025-06-12 00:00:00",2025-06-01,4.90,2,484181.00,53.80,Active,"Social Media",0,NULL,NULL,0,0,40,40,0,802435.70,4813.23,2836.73,3,21116.73,7,18,3,4,0,5.97,5141.30,2971.85,40,3,20
CUST000095,"Sole Proprietorship",Small,Agriculture,Kano,Wudil,"2025-01-09 00:00:00",2025-01-01,5.20,11,1267911.00,41.10,Active,Referral,1,"2025-11-27 00:00:00",322,2,10,95,83,12,3930922.63,21802.79,10556.78,5,42267.99,12,75,24,13,0,6.48,31767.03,11478.60,83,5,20
CUST000096,"Sole Proprietorship",Micro,FMCG,Lagos,Surulere,"2025-07-22 00:00:00",2025-07-01,4.80,2,444913.00,72.50,Active,Referral,0,NULL,NULL,0,0,8,6,2,126501.54,626.01,341.40,1,15812.69,6,18,3,4,0,6.52,481.37,341.40,6,1,NULL
CUST000097,"Limited Liability Company",Small,Retail,Lagos,Lekki,"2024-10-26 00:00:00",2024-10-01,4.80,6,1119594.00,50.30,Active,"Field Sales",1,"2025-10-02 00:00:00",341,6,42,55,48,7,2082826.32,9271.28,4166.78,3,40839.73,15,70,16,12,1,6.31,10319.10,4418.37,48,3,6
CUST000098,"Limited Liability Company",Micro,"Beauty & Personal Care",Rivers,"Port Harcourt","2024-08-30 00:00:00",2024-08-01,8.40,2,916599.00,33.40,Active,"Field Sales",0,NULL,NULL,0,0,58,55,3,1923003.03,8801.71,4747.44,2,34339.34,17,39,4,19,0,6.74,7453.48,4747.44,55,2,45
CUST000099,"Registered Business Name",Medium,"Food & Restaurant","Akwa Ibom",Uyo,"2024-05-18 00:00:00",2024-05-01,9.60,69,3173906.00,20.40,Inactive,"Field Sales",0,NULL,NULL,0,0,199,184,15,29320476.94,171163.62,87566.55,3,151919.57,20,177,52,17,4,6.41,152362.86,88071.02,184,3,8
CUST000100,"Sole Proprietorship",Small,Logistics,Enugu,Nsukka,"2025-10-12 00:00:00",2025-10-01,4.30,16,5257261.00,49.60,Churned,"Agent Network",0,NULL,NULL,0,0,10,8,2,5723526.37,25357.45,14924.47,2,572352.64,3,21,6,3,1,5.60,23431.42,14924.47,8,2,23
CUST000101,"Sole Proprietorship",Micro,Retail,Borno,Maiduguri,"2025-12-06 00:00:00",2025-12-01,3.90,2,754252.00,42.70,Churned,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,0,0,0,0,0,NULL,0.00,0.00,0,0,NULL
CUST000102,Partnership,Micro,Pharmacy,Anambra,Awka,"2024-01-09 00:00:00",2024-01-01,4.10,3,413552.00,33.60,Inactive,"Field Sales",0,NULL,NULL,0,0,90,82,8,1333012.34,8088.48,4070.59,2,15321.98,24,55,10,11,1,6.54,6474.41,4123.83,82,2,25
CUST000103,"Sole Proprietorship",Small,Retail,Kaduna,Zaria,"2024-12-25 00:00:00",2024-12-01,6.70,17,639464.00,55.80,Churned,"Field Sales",0,NULL,NULL,0,0,33,32,1,1373285.51,6452.58,3154.73,2,41614.71,10,54,13,10,0,5.99,4952.93,3154.73,32,2,43
CUST000104,Partnership,Small,"Food & Restaurant",Enugu,Nsukka,"2025-10-23 00:00:00",2025-10-01,4.20,6,5534927.00,85.50,Churned,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,0,0,0,0,0,NULL,0.00,0.00,0,0,NULL
CUST000105,"Sole Proprietorship",Medium,Fashion,Ogun,Sagamu,"2025-04-27 00:00:00",2025-04-01,2.70,70,2788975.00,61.20,Active,"Field Sales",1,"2025-08-18 00:00:00",113,7,63,128,118,10,23240344.25,207962.74,110015.55,5,187422.13,9,130,43,13,0,6.58,320492.88,115805.92,118,5,20
CUST000106,"Sole Proprietorship",Small,Retail,Anambra,Onitsha,"2024-02-29 00:00:00",2024-02-01,6.60,9,907559.00,42.30,Active,"Partner Bank",1,"2025-11-17 00:00:00",627,4,29,76,67,9,3701691.23,16950.61,8478.78,3,50022.85,23,136,36,14,0,6.58,19802.19,8478.78,67,3,16
CUST000107,"Sole Proprietorship",Medium,FMCG,Rivers,"Port Harcourt","2024-09-26 00:00:00",2024-09-01,2.20,66,6162423.00,65.20,Active,"Field Sales",1,"2025-02-05 00:00:00",132,13,77,98,92,6,29186881.23,132045.85,69071.27,3,310498.74,16,207,65,24,3,6.44,165011.65,NULL,92,3,10
CUST000108,"Registered Business Name",Micro,"Beauty & Personal Care",Kano,Kano,"2025-05-29 00:00:00",2025-05-01,5.90,1,210368.00,39.40,Active,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,8,16,1,2,1,6.63,0.00,0.00,0,0,29
CUST000109,"Registered Business Name",Small,Retail,Plateau,Jos,"2024-08-26 00:00:00",2024-08-01,7.40,14,747880.00,46.80,Active,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,4,2,0,0,8.30,0.00,NULL,0,0,443
CUST000110,"Sole Proprietorship",Micro,Wholesale,"Akwa Ibom","Ikot Ekpene","2025-02-26 00:00:00",2025-02-01,5.30,3,385202.00,47.70,Active,Referral,1,"2025-10-05 00:00:00",221,3,21,25,20,5,367874.22,1348.22,654.06,3,14714.97,11,28,3,12,0,6.96,1527.56,654.06,20,3,14
CUST000111,"Limited Liability Company",Micro,Agriculture,Kano,Wudil,"2024-04-18 00:00:00",2024-04-01,3.90,2,419841.00,36.80,Inactive,"Agent Network",0,NULL,NULL,0,0,49,46,3,824467.19,5390.01,2682.13,2,17541.86,21,47,5,12,2,6.85,4228.37,2693.23,46,2,14
CUST000112,"Sole Proprietorship",Small,"Fuel Station",Ogun,Abeokuta,"2025-11-24 00:00:00",2025-11-01,9.20,10,865296.00,54.00,Active,Referral,0,NULL,NULL,0,0,5,3,2,172852.13,835.19,398.40,1,34570.43,2,8,1,3,1,6.15,561.74,398.40,3,1,25
CUST000113,"Sole Proprietorship",Medium,Retail,Lagos,Alaba,"2024-05-11 00:00:00",2024-05-01,2.30,26,5412483.00,51.90,Active,"Field Sales",1,"2025-07-20 00:00:00",435,11,87,230,215,15,56968175.39,327198.41,173693.24,5,256613.40,20,212,62,28,0,6.82,493322.37,178255.60,215,5,12
CUST000114,"Sole Proprietorship",Small,Agriculture,Oyo,Ibadan,"2025-01-26 00:00:00",2025-01-01,3.80,18,NULL,31.80,Active,Referral,1,"2025-03-09 00:00:00",42,15,113,56,50,6,6620390.42,34034.07,17550.31,3,120370.73,12,100,31,21,1,6.78,42105.75,18028.58,50,3,12
CUST000115,"Registered Business Name",Medium,Retail,Osun,Osogbo,"2025-08-12 00:00:00",2025-08-01,2.90,75,11402259.00,42.70,Churned,"Social Media",0,NULL,NULL,0,0,43,39,4,16087027.36,73498.46,36552.12,3,392366.52,5,48,21,5,0,5.90,68990.20,39878.73,39,3,27
CUST000116,"Registered Business Name",Small,FMCG,Lagos,Ajah,"2024-03-01 00:00:00",2024-03-01,1.80,6,611000.00,31.10,Active,Referral,0,NULL,NULL,0,0,73,64,9,1406270.11,8160.38,4329.05,2,20089.57,22,140,38,17,0,6.71,7021.51,4472.30,64,2,11
CUST000117,"Sole Proprietorship",Micro,Logistics,Kano,Dala,"2024-08-16 00:00:00",2024-08-01,3.40,5,725276.00,NULL,Active,"Social Media",0,NULL,NULL,0,0,44,36,8,1310713.04,3882.37,1973.93,2,30481.70,17,43,8,14,0,6.58,3158.07,2011.51,36,2,NULL
CUST000118,"Sole Proprietorship",Micro,FMCG,Oyo,Ibadan,"2025-11-17 00:00:00",2025-11-01,1.40,3,420193.00,56.30,Active,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,4,1,1,0,6.75,0.00,0.00,0,0,19
CUST000119,"Registered Business Name",Micro,"Food & Restaurant",Abia,Aba,"2024-06-15 00:00:00",2024-06-01,1.40,4,338731.00,35.30,Churned,,0,NULL,NULL,0,0,29,27,2,335282.90,1403.24,712.98,2,11561.48,10,21,3,10,1,5.91,1256.46,800.29,27,2,7
CUST000120,"Sole Proprietorship",Micro,Retail,Anambra,Nnewi,"2025-11-07 00:00:00",2025-11-01,5.80,3,NULL,76.60,Active,"Field Sales",0,NULL,NULL,0,0,5,5,0,70689.27,407.15,175.92,2,14137.85,2,2,0,4,0,6.70,344.16,219.21,5,2,8
CUST000121,"Sole Proprietorship",Enterprise,"Food & Restaurant",Lagos,Mushin,"2025-04-27 00:00:00",2025-04-01,4.20,331,27902976.04,35.50,Active,"Field Sales",1,"2025-07-19 00:00:00",83,14,118,131,123,8,144614841.42,834750.47,429705.99,4,1156918.73,9,173,62,7,0,7.24,1182034.88,463270.58,123,4,6
CUST000122,"Sole Proprietorship",Small,"Beauty & Personal Care",FCT,Gwarinpa,"2025-05-02 00:00:00",2025-05-01,10.80,10,2459178.00,55.80,Active,"Social Media",0,NULL,NULL,0,0,39,36,3,4938779.18,21390.74,12729.38,3,126635.36,8,51,15,7,1,6.80,22670.08,13104.09,36,3,11
CUST000123,"Sole Proprietorship",Micro,Wholesale,Kwara,Ilorin,"2024-03-30 00:00:00",2024-03-01,5.50,4,506726.00,83.90,Churned,"Social Media",0,NULL,NULL,0,0,17,14,3,247838.83,1293.26,646.86,1,14578.75,17,36,6,16,3,6.80,912.07,646.86,14,1,15
CUST000124,"Registered Business Name",Medium,Wholesale,Oyo,Iseyin,"2025-08-08 00:00:00",2025-08-01,6.80,59,6046098.00,46.20,Churned,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,4,0,0,0,5.60,0.00,0.00,0,0,120
CUST000125,"Limited Liability Company",Micro,"Beauty & Personal Care",Oyo,Oyo,"2025-05-18 00:00:00",2025-05-01,3.60,1,NULL,49.80,Churned,Referral,0,NULL,NULL,0,0,60,52,8,408587.78,2358.01,1331.46,3,7044.62,8,18,2,6,0,6.44,2341.87,1353.68,52,3,19
CUST000126,"Sole Proprietorship",Medium,Retail,Lagos,Lekki,"2024-02-29 00:00:00",2024-02-01,4.90,NULL,5419281.00,39.20,Active,Website,1,"2025-03-18 00:00:00",383,16,141,175,157,18,36636911.99,158218.85,82747.23,6,214250.95,23,254,66,26,0,7.20,255394.25,85602.23,157,6,30
CUST000127,"Registered Business Name",Micro,Pharmacy,Lagos,Lekki,"2024-10-02 00:00:00",2024-10-01,7.80,4,493646.00,63.50,Active,"Agent Network",0,NULL,NULL,0,0,45,40,5,950846.71,5886.36,2947.16,2,21129.93,15,39,11,16,0,6.16,4627.04,2947.16,40,2,9
CUST000128,"Sole Proprietorship",Micro,FMCG,FCT,Kubwa,"2025-02-10 00:00:00",2025-02-01,7.20,5,208740.00,64.20,Active,"Field Sales",0,NULL,NULL,0,0,36,34,2,370625.50,2566.42,1187.89,2,10589.30,11,25,2,9,1,6.92,1879.01,1196.82,34,2,43
CUST000129,"Registered Business Name",Micro,Agriculture,"Akwa Ibom","Ikot Ekpene","2025-02-17 00:00:00",2025-02-01,4.50,3,829779.00,83.60,Active,"Social Media",0,NULL,NULL,0,0,13,11,2,304502.79,1768.38,971.20,1,25375.23,11,26,4,9,0,6.05,1369.39,NULL,11,1,NULL
CUST000130,"Sole Proprietorship",Medium,Wholesale,Lagos,Yaba,"2025-04-27 00:00:00",2025-04-01,NULL,29,12198618.00,50.20,Active,Website,1,"2025-06-17 00:00:00",51,14,110,77,70,7,40919628.22,183188.70,90001.14,4,560542.85,9,125,31,9,4,7.93,233888.12,91666.91,70,4,7
CUST000131,"Sole Proprietorship",Medium,FMCG,Oyo,Ibadan,"2024-06-03 00:00:00",2024-06-01,15.70,29,11053828.00,66.30,Active,"Field Sales",1,"2024-11-02 00:00:00",152,21,168,168,154,14,102900099.94,699665.02,360545.71,5,647170.44,19,249,76,22,1,6.95,1233746.17,658180.77,154,5,29
CUST000132,"Sole Proprietorship",Micro,"Food & Restaurant",Lagos,Lekki,"2025-01-17 00:00:00",2025-01-01,3.00,1,5563428.00,84.10,Active,Referral,1,"2025-04-09 00:00:00",82,13,109,33,29,4,9622306.15,43465.99,22316.53,2,310396.97,12,45,9,15,3,7.12,49699.80,23448.83,29,2,21
CUST000133,"Registered Business Name",Micro,"Education Services",FCT,Gwarinpa,"2024-06-17 00:00:00",2024-06-01,8.40,4,181022.00,37.80,Active,"Agent Network",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,2,0,4,0,5.75,0.00,0.00,0,0,199
CUST000134,"Registered Business Name",Micro,Retail,Rivers,"Port Harcourt","2025-07-14 00:00:00",2025-07-01,6.90,3,437344.00,74.20,Active,"Partner Bank",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,6,17,3,5,0,6.13,0.00,0.00,0,0,12
CUST000135,"Sole Proprietorship",Small,Fashion,Delta,Asaba,"2025-01-01 00:00:00",2025-01-01,5.10,17,1550279.00,55.70,Inactive,"Field Sales",0,NULL,NULL,0,0,93,87,6,10315045.80,132445.03,71629.61,4,114611.62,12,64,17,6,0,6.77,NULL,72185.79,87,4,30
CUST000136,"Limited Liability Company",Micro,Retail,Oyo,Oyo,"2025-03-12 00:00:00",2025-03-01,4.60,1,541890.00,56.60,Active,Website,0,NULL,NULL,0,0,23,21,2,517040.01,2805.67,1372.92,2,22480.00,10,20,5,6,2,6.60,2277.82,1450.84,21,2,14
CUST000137,Partnership,Small,Agriculture,Lagos,Ikeja,"2024-06-12 00:00:00",2024-06-01,7.70,7,1425649.00,35.70,Active,"Field Sales",0,NULL,NULL,0,0,139,130,9,15013199.61,73917.33,39745.91,3,111208.89,19,111,21,16,2,6.51,69778.24,40334.24,130,3,27
CUST000138,"Sole Proprietorship",Enterprise,Electronics,Ogun,Abeokuta,"2025-03-19 00:00:00",2025-03-01,2.20,208,20239765.00,55.60,Active,Website,1,"2025-09-18 00:00:00",183,7,45,188,175,13,146259193.42,821584.81,433208.75,5,790590.23,10,176,48,8,0,6.34,1233746.17,507086.44,175,5,NULL
CUST000139,Partnership,Micro,Agriculture,Rivers,Eleme,"2025-04-02 00:00:00",2025-04-01,1.70,3,219966.00,55.70,Active,"Field Sales",0,NULL,NULL,0,0,28,26,2,334788.75,2379.91,1216.99,2,12399.58,9,23,5,5,1,6.75,1919.87,1222.85,26,2,19
CUST000140,"Registered Business Name",Micro,Agriculture,Kano,Dala,"2025-04-08 00:00:00",2025-04-01,11.90,1,1182152.00,55.90,Churned,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,5,0,3,0,5.40,0.00,0.00,0,0,203
CUST000141,"Sole Proprietorship",Micro,Fashion,Lagos,Mushin,"2024-08-08 00:00:00",2024-08-01,7.00,4,656931.00,83.10,Active,Referral,0,NULL,NULL,0,0,21,21,0,377490.03,2352.89,1194.16,1,19867.90,17,35,5,18,0,6.22,1741.94,1235.42,21,1,4
CUST000142,"Agent Network",Medium,Retail,Kano,Wudil,"2024-04-16 00:00:00",2024-04-01,6.60,45,8442825.00,70.50,Active,"Field Sales",1,"2025-05-04 00:00:00",383,13,98,169,154,15,61181682.44,398124.50,206166.05,3,387225.84,21,228,68,21,2,6.89,522531.76,223734.43,154,3,4
CUST000143,"Limited Liability Company",Micro,Electronics,Ondo,Owo,"2024-07-01 00:00:00",2024-07-01,9.60,5,502531.00,18.70,Active,"Partner Bank",1,"2024-10-05 00:00:00",96,22,155,121,113,8,2512168.35,12737.40,6548.06,4,21110.66,18,64,15,21,0,6.83,16887.15,6618.52,113,4,16
CUST000144,"Sole Proprietorship",Small,Retail,Lagos,Ikorodu,"2024-07-27 00:00:00",2024-07-01,6.70,18,1796240.00,26.60,Churned,,0,NULL,NULL,0,0,17,16,1,1474345.40,9026.99,4307.43,1,92146.59,11,65,21,10,0,7.19,6073.48,4307.43,16,1,30
CUST000145,"Agent Network",Small,Agriculture,Abia,Aba,"2025-10-10 00:00:00",2025-10-01,9.00,17,2258975.00,46.10,Inactive,Referral,1,"2025-12-20 00:00:00",71,1,6,8,7,1,455151.26,3202.78,1442.46,3,65021.61,3,8,2,4,1,7.20,3368.87,1442.46,7,3,4
CUST000146,"Sole Proprietorship",Micro,Retail,Plateau,Bukuru,"2025-05-17 00:00:00",2025-05-01,5.60,5,473568.00,44.30,Active,"Social Media",1,"2025-09-16 00:00:00",122,5,42,22,17,5,459301.53,2267.47,1169.65,3,21871.50,8,23,6,9,0,6.49,2731.72,1169.65,17,3,23
CUST000147,"Sole Proprietorship",Small,Logistics,Kaduna,Kaduna,"2025-11-15 00:00:00",2025-11-01,6.80,11,1043561.00,41.50,Active,Website,0,NULL,NULL,0,0,2,2,0,331895.16,1991.37,1218.07,1,165947.58,2,11,3,1,0,5.95,1717.48,1218.07,2,1,6
CUST000148,"Limited Liability Company",Micro,Retail,Lagos,Ikeja,"2025-10-03 00:00:00",2025-10-01,7.90,1,215438.00,41.60,Active,"Field Sales",0,NULL,NULL,0,0,9,7,2,60205.05,267.73,159.23,3,7525.63,3,10,2,1,0,6.03,275.47,159.23,7,3,3
CUST000149,"Sole Proprietorship",Small,Pharmacy,Oyo,Iseyin,"2025-04-06 00:00:00",2025-04-01,5.30,16,1507920.00,38.40,Active,"Field Sales",1,"2025-06-17 00:00:00",72,8,74,43,42,1,3185186.08,13051.33,6652.02,3,74074.09,9,55,15,8,3,7.29,16041.12,6868.39,42,3,14
CUST000150,"Sole Proprietorship",Medium,Retail,Abia,Aba,"2024-05-06 00:00:00",2024-05-01,9.20,23,10649237.00,21.40,Inactive,Referral,1,"2025-02-09 00:00:00",279,16,78,212,199,13,84483364.44,559244.52,298359.23,4,416174.21,20,216,64,23,2,7.29,NULL,332454.27,199,4,5
CUST000151,"Registered Business Name",Small,Pharmacy,Lagos,Alaba,"2024-12-04 00:00:00",2024-12-01,6.80,NULL,673680.00,39.90,Active,"Social Media",1,"2025-01-13 00:00:00",40,15,108,50,46,4,1368709.34,6119.57,2877.99,2,28514.78,13,105,31,16,0,7.02,6393.51,3016.52,46,2,24
CUST000152,"Registered Business Name",Micro,"Food & Restaurant",Rivers,Bonny,"2025-05-13 00:00:00",2025-05-01,3.30,5,158850.00,73.90,Active,Website,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,8,21,2,7,1,5.81,0.00,0.00,0,0,9
CUST000153,"Registered Business Name",Small,Pharmacy,Lagos,Ikorodu,"2025-07-10 00:00:00",2025-07-01,9.90,20,2466615.00,42.90,Active,"Social Media",0,NULL,NULL,0,0,28,26,2,3643480.33,14362.61,8663.67,3,130124.30,6,35,7,3,0,7.48,14988.15,8663.67,26,3,9
CUST000154,Partnership,Small,"Food & Restaurant",Ogun,Sagamu,"2025-05-14 00:00:00",2025-05-01,2.60,9,937989.00,67.50,Churned,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,7,3,2,0,6.40,0.00,0.00,0,0,5
CUST000155,"Sole Proprietorship",Small,Pharmacy,Enugu,Udi,"2025-07-11 00:00:00",2025-07-01,7.30,15,757927.00,30.60,Active,Website,0,NULL,NULL,0,0,69,59,10,2612868.97,20698.12,9655.85,6,37867.67,6,40,12,5,0,7.12,26135.64,11826.08,59,6,11
CUST000156,"Sole Proprietorship",Micro,FMCG,Anambra,Awka,"2025-11-07 00:00:00",2025-11-01,7.70,NULL,398999.00,54.20,Churned,"Social Media",0,NULL,NULL,0,0,1,1,0,21427.79,128.57,45.41,1,21427.79,2,4,1,2,0,7.55,64.03,45.41,1,1,17
CUST000157,"Registered Business Name",Micro,Retail,Borno,Maiduguri,"2025-11-08 00:00:00",2025-11-01,5.00,3,771181.00,59.50,Inactive,"Field Sales",0,NULL,NULL,0,0,1,1,0,25652.56,153.92,86.09,1,25652.56,2,1,0,3,0,8.10,121.39,86.09,1,1,14
CUST000158,"Registered Business Name",Micro,Retail,Lagos,Mushin,"2024-06-02 00:00:00",2024-06-01,1.00,5,217566.00,74.20,Active,Referral,0,NULL,NULL,0,0,37,35,2,233678.72,1179.19,581.13,1,6491.08,19,52,10,10,0,6.82,855.05,606.42,35,1,17
CUST000159,"Registered Business Name",Micro,Retail,FCT,Gwarinpa,"2025-05-08 00:00:00",2025-05-01,12.20,4,218624.00,43.70,Active,"Agent Network",1,"2025-07-27 00:00:00",80,10,76,57,54,3,428902.35,2273.97,1111.06,4,7798.22,8,25,6,11,1,6.81,2879.95,1128.73,54,4,30
CUST000160,"Sole Proprietorship",Micro,FMCG,Lagos,Ikorodu,"2024-09-24 00:00:00",2024-09-01,7.80,5,401638.00,62.20,Churned,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,9,29,3,5,2,6.01,0.00,NULL,0,0,25
CUST000161,"Sole Proprietorship",Micro,Logistics,Lagos,Lekki,"2025-06-04 00:00:00",2025-06-01,4.20,4,1745294.00,67.20,Active,Referral,0,NULL,NULL,0,0,11,10,1,906012.38,5298.75,2179.90,1,82364.76,7,21,3,6,0,6.49,3547.69,2516.09,10,1,28
CUST000162,"Registered Business Name",Enterprise,Retail,Delta,Asaba,"2025-10-17 00:00:00",2025-10-01,0.90,334,19926747.00,12.40,Inactive,"Social Media",0,NULL,NULL,0,0,26,22,4,11826416.50,79727.84,43015.31,1,454862.17,3,18,6,1,0,7.80,60651.59,43015.31,22,1,NULL
CUST000163,"Agent Network",Small,Wholesale,FCT,Kubwa,"2025-08-19 00:00:00",2025-08-01,2.40,11,836493.00,28.10,Active,Referral,0,NULL,NULL,0,0,11,10,1,267112.75,1602.69,794.63,1,26711.28,5,26,8,4,0,6.80,1120.43,794.63,10,1,9
CUST000164,"Registered Business Name",Micro,Fashion,Lagos,Yaba,"2024-09-21 00:00:00",2024-09-01,8.20,1,266518.00,48.30,Active,Referral,0,NULL,NULL,0,0,67,63,4,786367.56,4798.11,2550.48,2,12482.02,16,44,8,18,1,6.40,4264.45,2716.21,63,2,23
CUST000165,"Registered Business Name",Micro,FMCG,Lagos,Ikorodu,"2024-07-06 00:00:00",2024-07-01,2.60,2,449469.00,48.30,Active,"Field Sales",0,NULL,NULL,0,0,30,28,2,451333.92,2707.77,1392.35,1,15563.24,18,41,5,19,0,6.50,2043.78,1449.49,28,1,23
CUST000166,"Sole Proprietorship",Medium,"Beauty & Personal Care",FCT,Kubwa,"2024-10-13 00:00:00",2024-10-01,10.70,46,3735051.00,36.90,Active,"Social Media",1,"2025-10-21 00:00:00",373,1,5,197,173,24,27496497.78,137811.22,68146.55,5,143960.72,15,162,50,16,2,6.98,201760.27,NULL,173,5,12
CUST000167,"Registered Business Name",Micro,"Fuel Station",Ogun,Sagamu,"2025-05-25 00:00:00",2025-05-01,2.40,4,180668.00,NULL,Active,"Field Sales",1,"2025-07-22 00:00:00",58,5,48,31,30,1,218072.10,1187.84,587.44,2,7519.73,8,39,12,13,1,6.64,NULL,628.97,30,2,15
CUST000168,"Sole Proprietorship",Small,Agriculture,Oyo,Ibadan,"2025-02-11 00:00:00",2025-02-01,5.00,7,2022852.00,42.00,Active,Referral,0,NULL,NULL,0,0,83,68,15,7762241.88,45912.52,21731.81,3,99515.92,11,59,10,9,1,7.17,41362.85,23909.16,68,3,14
CUST000169,"Limited Liability Company",Micro,Agriculture,Ogun,"Sango Ota","2025-04-02 00:00:00",2025-04-01,2.10,1,384509.00,61.80,Churned,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,2,0,1,0,4.90,0.00,0.00,0,0,110
CUST000170,"Agent Network",Micro,Pharmacy,Kaduna,Zaria,"2025-03-31 00:00:00",2025-03-01,2.30,3,733252.00,40.70,Active,"Field Sales",1,"2025-06-29 00:00:00",90,7,55,41,39,2,5116699.25,76833.61,44075.64,3,131197.42,10,28,9,14,0,7.31,103116.30,44151.70,39,3,11
CUST000171,"Registered Business Name",Micro,Pharmacy,Lagos,Mushin,"2024-11-12 00:00:00",2024-11-01,2.00,2,322559.00,82.10,Active,,0,NULL,NULL,0,0,40,35,5,522224.39,3030.37,1550.43,2,13055.61,14,31,6,7,2,5.69,2655.42,1691.35,35,2,11
CUST000172,"Sole Proprietorship",Micro,Logistics,Abia,Umuahia,"2025-06-20 00:00:00",2025-06-01,10.90,5,341774.00,60.70,Active,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,3,1,1,0,5.10,NULL,NULL,0,0,177
